1 	 545.72 	 33.98 	 3.86012264637e9 	 4.0
2 	 377.64 	 26.01 	 1.565103913587e9 	 3.86
3 	 943.16 	 49.26 	 1.4020344107485e10 	 4.67
4 	 911.72 	 48.72 	 1.3257466095656e10 	 4.41
5 	 371.09 	 24.08 	 1.31818601726e9 	 4.99
6 	 206.41 	 45.86 	 2.659397882922e9 	 0.07
7 	 335.99 	 46.65 	 4.479341068401e9 	 0.26
8 	 538.37 	 45.68 	 6.882045283057e9 	 1.18
9 	 259.6 	 27.05 	 1.163653582962e9 	 1.07
10 	 256.14 	 24.99 	 9.79928528727e8 	 1.41
11 	 624.9 	 36.98 	 5.235146294073e9 	 4.28
12 	 252.74 	 18.56 	 5.3335259071e8 	 4.46
13 	 346.42 	 45.61 	 4.414764949866e9 	 0.32
14 	 212.32 	 27.28 	 9.67974956906e8 	 0.57
15 	 336.24 	 29.52 	 1.795008739305e9 	 1.64
16 	 404.7 	 32.05 	 2.546676355646e9 	 2.06
17 	 551.07 	 46.62 	 7.337291803944e9 	 1.16
18 	 482.69 	 38.8 	 4.451601056154e9 	 1.63
19 	 852.1 	 46.27 	 1.1175682328703e10 	 4.43
20 	 286.28 	 42.56 	 3.1767184925e9 	 0.23
21 	 746.57 	 49.78 	 1.1333519676463e10 	 2.22
22 	 370.89 	 31.56 	 2.263099231222e9 	 1.69
23 	 413.39 	 48.77 	 6.023514525617e9 	 0.41
24 	 418.97 	 37.04 	 3.521351406846e9 	 1.28
25 	 487.01 	 29.63 	 2.61930255089e9 	 4.92
26 	 290.51 	 24.78 	 1.092818842368e9 	 2.13
27 	 802.15 	 43.3 	 9.213313829127e9 	 4.82
28 	 389.19 	 27.28 	 1.774332015252e9 	 3.49
29 	 447.15 	 41.8 	 4.786193831317e9 	 0.96
30 	 644.82 	 38.42 	 5.83092834318e9 	 4.04
31 	 234.51 	 32.54 	 1.521181194846e9 	 0.38
32 	 420.05 	 34.07 	 2.986962293495e9 	 1.8
33 	 283.39 	 41.68 	 3.015952003831e9 	 0.25
34 	 628.3 	 43.84 	 7.397630491993e9 	 2.2
35 	 722.47 	 41.15 	 7.494522731989e9 	 4.31
36 	 322.57 	 37.85 	 2.831002324378e9 	 0.54
37 	 416.74 	 43.8 	 4.897764425764e9 	 0.65
38 	 360.56 	 43.01 	 4.086024009566e9 	 0.45
39 	 330.1 	 47.45 	 4.553050233887e9 	 0.23
40 	 321.41 	 48.27 	 4.587736506039e9 	 0.2
41 	 615.75 	 36.02 	 4.894139245758e9 	 4.55
42 	 236.37 	 32.24 	 1.50510537094e9 	 0.4
43 	 235.18 	 49.66 	 3.553025304475e9 	 0.07
44 	 549.42 	 48.56 	 7.936815865341e9 	 0.98
45 	 535.46 	 41.91 	 5.76164955559e9 	 1.63
46 	 390.33 	 39.61 	 3.751682698403e9 	 0.79
47 	 482.56 	 47.32 	 6.6195013614e9 	 0.74
48 	 223.51 	 44.37 	 2.69563011793e9 	 0.09
49 	 580.86 	 47.27 	 7.951098967602e9 	 1.29
50 	 221.11 	 17.49 	 4.14354908193e8 	 3.79
51 	 216.09 	 25.35 	 8.50697351864e8 	 0.8
52 	 672.31 	 42.17 	 7.324217913056e9 	 3.15
53 	 285.4 	 42.35 	 3.135777807255e9 	 0.24
54 	 261.74 	 23.8 	 9.08256461608e8 	 1.83
55 	 587.61 	 37.14 	 4.965436826746e9 	 3.5
56 	 222.01 	 21.86 	 6.49916160577e8 	 1.57
57 	 240.29 	 28.69 	 1.211661414537e9 	 0.67
58 	 257.81 	 49.4 	 3.85423455529e9 	 0.09
59 	 434.23 	 37.98 	 3.837198176981e9 	 1.29
60 	 530.39 	 32.9 	 3.516993836499e9 	 4.18
61 	 431.9 	 39.88 	 4.208021861371e9 	 1.04
62 	 492.86 	 40.3 	 4.90363514512e9 	 1.49
63 	 313.81 	 33.32 	 2.134328425252e9 	 0.82
64 	 941.35 	 48.98 	 1.3834809153588e10 	 4.75
