1 	 0.04 	 1.59 	 -8.925324 	 4.439394
2 	 0.11 	 1.6 	 -8.9057 	 4.338311
3 	 0.11 	 1.55 	 -8.869175 	 4.238409
4 	 0.22 	 1.55 	 -8.678868 	 3.887427
5 	 0.27 	 1.51 	 -8.450422 	 3.567565
6 	 0.3 	 1.53 	 -8.411918 	 3.514224
7 	 0.35 	 1.5 	 -8.169397 	 3.203116
8 	 0.91 	 0.62 	 -3.172386 	 -3.117187
9 	 0.86 	 0.61 	 -2.96919 	 -3.335126
10 	 0.8 	 0.57 	 -2.657955 	 -3.58878
11 	 0.78 	 0.57 	 -2.54749 	 -3.655053
12 	 -1.55 	 0.03 	 6.455847 	 -8.095512
13 	 -1.58 	 0.03 	 6.490473 	 -8.112046
