1 	 0.04 	 1.59 	 -8.925324 	 4.439394
2 	 0.11 	 1.6 	 -8.9057 	 4.338311
3 	 0.11 	 1.55 	 -8.869175 	 4.238409
4 	 0.07 	 1.5 	 -8.761191 	 4.188247
5 	 0.14 	 1.5 	 -8.727993 	 4.037655
6 	 0.22 	 1.55 	 -8.678868 	 3.887427
7 	 0.26 	 1.58 	 -8.62011 	 3.836295
8 	 0.29 	 1.6 	 -8.524647 	 3.747097
9 	 0.27 	 1.51 	 -8.450422 	 3.567565
10 	 0.3 	 1.53 	 -8.411918 	 3.514224
11 	 0.3 	 1.49 	 -8.302538 	 3.384897
12 	 0.28 	 1.45 	 -8.235938 	 3.354049
13 	 0.29 	 1.46 	 -8.21926 	 3.309972
14 	 0.36 	 1.53 	 -8.187224 	 3.239376
15 	 0.35 	 1.5 	 -8.169397 	 3.203116
16 	 0.39 	 1.47 	 -7.892294 	 2.866402
17 	 0.4 	 1.44 	 -7.740462 	 2.703739
18 	 0.43 	 1.42 	 -7.564975 	 2.499587
19 	 0.53 	 1.54 	 -7.422925 	 2.410934
20 	 0.58 	 1.55 	 -7.201034 	 2.201905
21 	 0.51 	 1.41 	 -7.141271 	 1.984156
22 	 0.54 	 1.42 	 -7.074164 	 1.898648
23 	 0.55 	 1.44 	 -7.063416 	 1.890489
24 	 0.5 	 1.38 	 -7.009018 	 1.864996
25 	 0.63 	 1.48 	 -6.798343 	 1.660943
26 	 0.54 	 1.32 	 -6.537067 	 1.35226
27 	 0.7 	 1.46 	 -6.409667 	 1.238736
28 	 0.55 	 1.26 	 -6.042647 	 0.887048
29 	 0.81 	 1.49 	 -5.912798 	 0.868723
30 	 0.65 	 1.28 	 -5.841513 	 0.503081
31 	 0.83 	 1.42 	 -5.674686 	 0.483501
32 	 0.75 	 1.27 	 -5.468859 	 0.028769
33 	 0.78 	 1.27 	 -5.342753 	 -0.117778
34 	 0.72 	 1.2 	 -5.16923 	 -0.300246
35 	 0.84 	 1.25 	 -5.035783 	 -0.458756
36 	 0.88 	 1.25 	 -4.941259 	 -0.538688
37 	 0.84 	 1.22 	 -4.925092 	 -0.607918
38 	 0.74 	 1.16 	 -4.901397 	 -0.610639
39 	 0.81 	 1.19 	 -4.897622 	 -0.659479
40 	 0.82 	 1.18 	 -4.799958 	 -0.780065
41 	 0.79 	 1.15 	 -4.726254 	 -0.858966
42 	 0.95 	 1.19 	 -4.552015 	 -0.973982
43 	 0.82 	 1.12 	 -4.513041 	 -1.134178
44 	 0.87 	 1.13 	 -4.46442 	 -1.197082
45 	 0.78 	 1.06 	 -4.258123 	 -1.404199
46 	 0.76 	 1.05 	 -4.179051 	 -1.45458
47 	 0.98 	 1.07 	 -4.137537 	 -1.548472
48 	 0.99 	 1.06 	 -4.092961 	 -1.603079
49 	 0.8 	 1.03 	 -4.082496 	 -1.64152
50 	 0.89 	 1.03 	 -4.053253 	 -1.74868
51 	 0.82 	 1.02 	 -4.013623 	 -1.758027
52 	 0.9 	 1.0 	 -3.947218 	 -1.897089
53 	 0.89 	 0.97 	 -3.837968 	 -2.051505
54 	 0.92 	 0.94 	 -3.734545 	 -2.209397
55 	 0.92 	 0.93 	 -3.726763 	 -2.22065
56 	 1.0 	 0.88 	 -3.68955 	 -2.24384
57 	 1.01 	 0.86 	 -3.681885 	 -2.251458
58 	 0.97 	 0.89 	 -3.666997 	 -2.309414
59 	 1.03 	 0.65 	 -3.613782 	 -2.398264
60 	 1.02 	 0.77 	 -3.601538 	 -2.407856
61 	 0.94 	 0.86 	 -3.555726 	 -2.49587
62 	 1.01 	 0.7 	 -3.551599 	 -2.523175
63 	 0.96 	 0.83 	 -3.534055 	 -2.539173
64 	 0.99 	 0.69 	 -3.515232 	 -2.595053
65 	 0.97 	 0.56 	 -3.463118 	 -2.66909
66 	 0.97 	 0.56 	 -3.456204 	 -2.680714
