1 	 15.525 	 202.366 	 0.299 	 4.68
2 	 15.673 	 200.975 	 0.302 	 4.413
3 	 16.093 	 200.788 	 0.319 	 3.959
4 	 16.953 	 200.313 	 0.353 	 3.192
5 	 17.097 	 200.627 	 0.359 	 3.1
6 	 18.838 	 200.435 	 0.436 	 2.098
7 	 19.811 	 200.207 	 0.481 	 1.709
8 	 20.755 	 201.19 	 0.531 	 1.44
9 	 21.845 	 200.102 	 0.585 	 1.154
10 	 22.284 	 200.111 	 0.609 	 1.066
11 	 25.345 	 200.465 	 0.789 	 0.64
12 	 28.266 	 200.213 	 0.98 	 0.412
13 	 30.303 	 200.387 	 1.127 	 0.313
14 	 33.462 	 200.221 	 1.373 	 0.21
15 	 36.121 	 200.403 	 1.602 	 0.155
16 	 36.401 	 200.315 	 1.626 	 0.15
17 	 37.687 	 200.099 	 1.741 	 0.13
18 	 38.353 	 200.156 	 1.804 	 0.122
19 	 40.749 	 200.789 	 2.042 	 0.096
20 	 42.332 	 200.332 	 2.199 	 0.082
21 	 43.645 	 200.161 	 2.336 	 0.073
22 	 46.366 	 200.135 	 2.636 	 0.057
23 	 49.025 	 201.115 	 2.961 	 0.046
24 	 49.602 	 202.703 	 3.055 	 0.045
