1 	 15.525 	 202.366 	 0.299 	 4.68
2 	 15.673 	 200.975 	 0.302 	 4.413
3 	 16.093 	 200.788 	 0.319 	 3.959
4 	 16.441 	 202.496 	 0.335 	 3.728
5 	 16.953 	 200.313 	 0.353 	 3.192
6 	 17.097 	 200.627 	 0.359 	 3.1
7 	 17.363 	 201.238 	 0.372 	 2.942
8 	 17.994 	 206.548 	 0.41 	 2.757
9 	 18.099 	 206.864 	 0.415 	 2.706
10 	 18.239 	 205.571 	 0.419 	 2.575
11 	 18.43 	 202.784 	 0.422 	 2.371
12 	 18.838 	 200.435 	 0.436 	 2.098
13 	 19.331 	 201.228 	 0.461 	 1.914
14 	 19.738 	 200.629 	 0.479 	 1.745
15 	 19.811 	 200.207 	 0.481 	 1.709
16 	 20.177 	 201.282 	 0.502 	 1.614
17 	 20.507 	 205.468 	 0.529 	 1.609
18 	 20.755 	 201.19 	 0.531 	 1.44
19 	 20.789 	 201.533 	 0.534 	 1.438
20 	 21.249 	 201.385 	 0.557 	 1.314
21 	 21.746 	 201.057 	 0.582 	 1.192
22 	 21.845 	 200.102 	 0.585 	 1.154
23 	 21.983 	 200.45 	 0.593 	 1.131
24 	 22.284 	 200.111 	 0.609 	 1.066
25 	 22.661 	 201.243 	 0.633 	 1.014
26 	 23.037 	 202.111 	 0.657 	 0.962
27 	 23.258 	 203.308 	 0.674 	 0.942
28 	 23.352 	 203.309 	 0.679 	 0.927
29 	 23.774 	 202.62 	 0.702 	 0.854
30 	 24.104 	 203.83 	 0.725 	 0.823
31 	 24.748 	 205.941 	 0.773 	 0.764
32 	 25.345 	 200.465 	 0.789 	 0.64
33 	 25.708 	 203.114 	 0.822 	 0.629
34 	 25.908 	 204.962 	 0.843 	 0.627
35 	 26.171 	 206.811 	 0.868 	 0.619
36 	 26.343 	 204.904 	 0.871 	 0.586
37 	 26.503 	 204.064 	 0.878 	 0.565
38 	 27.432 	 202.93 	 0.936 	 0.484
39 	 27.729 	 203.656 	 0.959 	 0.469
40 	 28.076 	 201.935 	 0.975 	 0.435
41 	 28.266 	 200.213 	 0.98 	 0.412
42 	 29.042 	 201.421 	 1.041 	 0.377
43 	 29.875 	 202.298 	 1.106 	 0.341
44 	 29.96 	 202.599 	 1.114 	 0.339
45 	 30.083 	 202.204 	 1.121 	 0.331
46 	 30.141 	 201.955 	 1.124 	 0.327
47 	 30.303 	 200.387 	 1.127 	 0.313
48 	 30.744 	 201.237 	 1.165 	 0.299
49 	 31.232 	 201.899 	 1.206 	 0.284
50 	 32.024 	 204.074 	 1.282 	 0.265
51 	 32.26 	 202.713 	 1.292 	 0.252
52 	 32.938 	 204.317 	 1.358 	 0.238
53 	 33.462 	 200.221 	 1.373 	 0.21
54 	 34.511 	 200.906 	 1.466 	 0.188
55 	 36.121 	 200.403 	 1.602 	 0.155
56 	 36.401 	 200.315 	 1.626 	 0.15
57 	 37.198 	 201.541 	 1.708 	 0.14
58 	 37.556 	 201.056 	 1.737 	 0.134
59 	 37.687 	 200.099 	 1.741 	 0.13
60 	 37.994 	 201.578 	 1.783 	 0.129
61 	 38.353 	 200.156 	 1.804 	 0.122
62 	 39.093 	 203.835 	 1.908 	 0.119
63 	 39.563 	 203.679 	 1.953 	 0.113
64 	 40.138 	 206.14 	 2.035 	 0.111
65 	 40.749 	 200.789 	 2.042 	 0.096
66 	 41.594 	 203.954 	 2.162 	 0.093
67 	 42.064 	 201.924 	 2.189 	 0.086
68 	 42.332 	 200.332 	 2.199 	 0.082
69 	 42.913 	 201.731 	 2.276 	 0.079
70 	 43.645 	 200.161 	 2.336 	 0.073
71 	 43.912 	 201.088 	 2.375 	 0.072
72 	 44.122 	 201.694 	 2.405 	 0.071
73 	 44.346 	 201.972 	 2.433 	 0.07
74 	 45.114 	 205.336 	 2.56 	 0.069
75 	 45.891 	 200.877 	 2.592 	 0.06
76 	 46.108 	 201.361 	 2.622 	 0.059
77 	 46.366 	 200.135 	 2.636 	 0.057
78 	 47.12 	 201.126 	 2.736 	 0.054
79 	 48.007 	 201.435 	 2.844 	 0.05
80 	 48.432 	 201.406 	 2.894 	 0.049
81 	 49.025 	 201.115 	 2.961 	 0.046
82 	 49.602 	 202.703 	 3.055 	 0.045
