1 	 15.33 	 201.66 	 0.29 	 4.871
2 	 15.875 	 200.889 	 0.31 	 4.187
3 	 16.807 	 200.914 	 0.348 	 3.334
4 	 17.617 	 200.18 	 0.381 	 2.732
5 	 18.796 	 201.141 	 0.435 	 2.139
6 	 19.546 	 201.521 	 0.472 	 1.839
7 	 20.254 	 200.991 	 0.505 	 1.583
8 	 21.543 	 201.561 	 0.573 	 1.247
9 	 22.586 	 200.4 	 0.626 	 1.015
10 	 23.469 	 200.99 	 0.678 	 0.878
11 	 24.849 	 200.968 	 0.76 	 0.698
12 	 26.176 	 200.156 	 0.84 	 0.56
13 	 26.951 	 200.093 	 0.89 	 0.498
14 	 27.617 	 200.06 	 0.935 	 0.452
15 	 28.456 	 200.663 	 0.995 	 0.404
16 	 29.682 	 200.347 	 1.081 	 0.34
17 	 30.554 	 200.194 	 1.145 	 0.302
18 	 30.858 	 200.633 	 1.17 	 0.292
19 	 31.603 	 201.334 	 1.232 	 0.268
20 	 33.794 	 201.543 	 1.41 	 0.206
21 	 35.235 	 200.593 	 1.526 	 0.172
22 	 36.518 	 200.521 	 1.638 	 0.149
23 	 38.003 	 200.045 	 1.77 	 0.126
24 	 39.974 	 200.281 	 1.961 	 0.103
25 	 41.398 	 200.283 	 2.103 	 0.09
26 	 43.421 	 200.295 	 2.313 	 0.074
27 	 45.958 	 200.036 	 2.588 	 0.059
28 	 47.528 	 200.995 	 2.781 	 0.052
29 	 49.203 	 200.868 	 2.979 	 0.045
30 	 49.905 	 201.935 	 3.081 	 0.044
