1 	 22.0 	 54.0 	 0.001 	 54.0
2 	 23.0 	 52.0 	 0.002 	 52.0
3 	 15.0 	 32.0 	 0.002 	 39.0
4 	 21.0 	 42.0 	 0.002 	 52.0
5 	 25.0 	 50.0 	 0.002 	 52.0
6 	 23.0 	 52.0 	 0.002 	 52.0
7 	 20.0 	 32.0 	 0.002 	 52.0
8 	 30.0 	 48.0 	 0.002 	 52.0
9 	 15.0 	 43.0 	 0.003 	 43.0
10 	 16.0 	 38.0 	 0.004 	 38.0
11 	 12.0 	 27.0 	 0.006 	 37.0
12 	 13.0 	 30.0 	 0.008 	 36.0
13 	 14.0 	 35.0 	 0.152 	 35.0
14 	 12.0 	 33.0 	 0.173 	 33.0
15 	 12.0 	 32.0 	 0.18 	 32.0
16 	 13.0 	 31.0 	 1.245 	 31.0
17 	 12.0 	 30.0 	 1.354 	 30.0
18 	 12.0 	 29.0 	 1.726 	 29.0
19 	 12.0 	 27.0 	 2.085 	 28.0
20 	 12.0 	 26.0 	 2.417 	 26.0
21 	 14.0 	 25.0 	 3.211 	 25.0
22 	 12.0 	 23.0 	 3.257 	 23.0
